2	1.989e+30	121415	2.15397e+06	0	-0.0968421	0.0303688	0	7.82683e+22	-5.39086e+22	0	5.972e+24	1.09162e+11	-7.15665e+10	0	32253.7	19665.6	0	-7.82683e+22	5.39086e+22	0
2	1.989e+30	53539	2.17121e+06	0	-0.0638744	0.0129038	0	7.40871e+22	-3.06672e+22	0	5.972e+24	1.31769e+11	-5.15789e+10	0	21273.6	25482.3	0	-7.40871e+22	3.06672e+22	0
2	1.989e+30	13390.2	2.17741e+06	0	-0.0323942	0.00348311	0	7.14344e+22	-1.5053e+22	0	5.972e+24	1.4514e+11	-2.79134e+10	0	10789	28619.9	0	-7.14344e+22	1.5053e+22	0
2	1.989e+30	55.4636	2.17838e+06	0	-0.00159263	1.56809e-05	0	7.07862e+22	-2.40588e+21	0	5.972e+24	1.49582e+11	-2.50769e+09	0	530.431	29774.8	0	-7.07862e+22	2.40588e+21	0
2	1.989e+30	13371.4	2.17891e+06	0	0.0294263	0.00192811	0	7.22393e+22	1.01561e+22	0	5.972e+24	1.45147e+11	2.30448e+10	0	-9800.57	29137.8	0	-7.22393e+22	-1.01561e+22	0
2	1.989e+30	53967.4	2.18386e+06	0	0.0615981	0.00984346	0	7.58871e+22	2.55056e+22	0	5.972e+24	1.31626e+11	4.7127e+10	0	-20515.5	26501.6	0	-7.58871e+22	-2.55056e+22	0
2	1.989e+30	123291	2.19931e+06	0	0.0958612	0.0259728	0	8.15698e+22	4.82862e+22	0	5.972e+24	1.08538e+11	6.77107e+10	0	-31927	21129.6	0	-8.15698e+22	-4.82862e+22	0
2	1.989e+30	223456	2.23459e+06	0	0.132705	0.0556839	0	8.69412e+22	8.88385e+22	0	5.972e+24	7.5177e+10	8.16923e+10	0	-44197.9	11234.2	0	-8.69412e+22	-8.88385e+22	0
2	1.989e+30	355768	2.30686e+06	0	0.169017	0.11227	0	7.47381e+22	1.74533e+23	0	5.972e+24	3.111e+10	8.33516e+10	0	-56291.8	-7611.89	0	-7.47381e+22	-1.74533e+23	0
2	1.989e+30	509798	2.45287e+06	0	0.175166	0.227473	0	-8.28739e+22	3.524e+23	0	5.972e+24	-2.01905e+10	6.04531e+10	0	-58339.7	-45981	0	8.28739e+22	-3.524e+23	0
2	1.989e+30	599102	2.72173e+06	0	0.00507134	0.357639	0	-6.32382e+23	5.52927e+22	0	5.972e+24	-4.99333e+10	-3.36245e+09	0	-1689.03	-89333.1	0	6.32382e+23	-5.52927e+22	0
2	1.989e+30	503731	2.98266e+06	0	-0.166356	0.234692	0	-1.35159e+23	-3.55366e+23	0	5.972e+24	-1.81697e+10	-6.45377e+10	0	55405.5	-48385	0	1.35159e+23	3.55366e+23	0
